distance_km,pickup_lat,pickup_lng,drop_lat,drop_lng,Hour,Day,Month,DayOfWeek,ActualFare,PredictedFare
3.97,40.71151104749384,-102.36248839576052,40.67306664961943,-102.40684002929846,11,15,1,6,8.98,9.910049999999993
5.93,40.3388794615306,-120.58571991558564,40.38164752679493,-120.57937564323548,0,5,1,3,11.3,15.251650000000007
6.84,37.04087911950798,-97.46080860812891,36.99832285521723,-97.48622869106369,23,4,1,2,13.17,14.976800000000004
9.63,37.32240840791025,-92.7295439802054,37.31625183788722,-92.70728631419904,0,31,1,1,22.49,20.11265000000001
2.62,39.478961978918896,-84.73890477621923,39.50436182060525,-84.77410191817289,22,11,1,2,7.57,7.819849999999994
1.8,38.546131226198,-89.36265425975455,38.5520148403002,-89.33877046871233,14,5,1,3,8.41,6.3317499999999995
6.45,37.022878854118986,-84.19793733412064,37.05635621806934,-84.21856404264055,15,31,1,1,20.11,15.00525
9.48,38.686627599400296,-79.14106914021765,38.73043987307435,-79.1459212769146,19,1,2,2,24.93,19.55355000000003
10.42,39.79235632517133,-79.82473386361036,39.76209508221997,-79.81991953635982,0,27,1,4,17.37,22.133900000000004
8.87,40.12215196800216,-117.50852478948045,40.1578953481984,-117.50420539216606,7,5,1,3,21.06,16.73314999999997
8.8,37.8876369941317,-85.21190309348589,37.90696096550252,-85.19579415659236,15,1,2,2,23.9,19.647800000000004
8.13,37.566662643334325,-110.80372168750884,37.59598317470853,-110.83915216180915,12,15,1,6,15.13,18.63974999999998
11.18,40.39318436700078,-95.29027774811328,40.3616597316524,-95.3169563298928,20,10,1,1,20.89,23.180750000000018
2.98,38.87476536027087,-117.52893686494204,38.89171451579183,-117.5609757499078,16,4,2,5,5.82,9.000600000000007
3.04,40.36800364068823,-77.27681984889074,40.40244906722644,-77.31727124941371,2,3,1,1,10.36,8.57324999999999
11.03,37.21758346774929,-85.66237436226393,37.20885859805417,-85.69469656185903,1,29,1,6,27.18,23.869300000000003
9.2,40.00804524395021,-99.60966399854745,40.05564806625319,-99.57875797259818,8,8,1,6,26.91,18.338250000000002
3.49,37.54599638290951,-91.1066189888239,37.51193958826679,-91.13523517575489,3,1,2,2,7.71,9.312750000000001
8.3,39.17766701771593,-119.52454263341488,39.15403579745833,-119.504765858451,5,2,1,0,15.8,18.295350000000006
9.69,38.84727322182476,-78.07889501326014,38.887694292862896,-78.09103917776511,6,7,1,5,24.99,21.530800000000017
7.22,40.85453115472779,-90.87238128192868,40.89511061974299,-90.89649540750462,11,18,1,2,19.46,15.90635
7.79,37.95095239166969,-102.25738739776251,37.96223868390791,-102.29974033927104,17,1,1,6,14.96,15.853900000000012
6.2,37.48502448124835,-93.94351646651592,37.458099968589046,-93.95032070105952,21,31,1,1,10.92,15.358800000000015
12.14,38.582899070516376,-79.73111296068674,38.614828774922245,-79.77599331758714,11,21,1,5,20.91,24.13430000000001
6.08,37.41383823807072,-83.26756793991042,37.39805165983736,-83.23586552034193,15,31,1,1,11.87,14.062900000000008
7.94,38.62750374851619,-75.1417075156142,38.60977782321519,-75.17917450848373,3,21,1,5,12.79,17.749649999999995
5.15,37.839626102212094,-78.58916257195767,37.859360431576114,-78.57136066514008,3,20,1,4,12.49,11.67505
1.57,40.9092477861711,-82.3729330727738,40.871360364475954,-82.3340827064213,10,13,1,4,3.65,6.2374
6.22,40.87490070225876,-97.0988445156506,40.84321089065622,-97.09462626017888,8,1,2,2,14.32,13.789049999999998
5.54,38.71562341596593,-73.00196097873916,38.671981533117375,-72.99278733227193,2,19,1,3,10.11,12.853500000000006
7.79,37.9528032417541,-119.83797637965192,37.99146562720212,-119.80351731368856,1,13,1,4,15.1,18.804499999999983
5.64,39.63845114755143,-93.87177086942646,39.62594398685607,-93.8365272103962,18,7,1,5,14.56,13.686000000000005
8.35,38.62976162664272,-110.9538228165912,38.60104503286689,-110.91365961598292,5,29,1,6,12.72,17.654300000000006
1.76,40.080148970676845,-106.07501175665573,40.10186179397944,-106.06555146807966,23,17,1,1,4.63,5.778649999999995
2.79,39.41661156932541,-104.48355843579502,39.401570510318905,-104.4884100481865,2,18,1,2,7.69,8.296400000000006
7.43,37.05555890999681,-105.01994672742016,37.08782853629836,-105.0672595288839,12,29,1,6,21.4,18.544000000000015
3.73,39.44098858274848,-117.15179315872524,39.44673419667554,-117.15323565732928,18,1,2,2,7.27,9.688899999999991
7.88,40.754882110905285,-114.53814700460272,40.77806919651206,-114.5664260223661,8,2,1,0,16.04,16.984449999999995
9.85,37.01449860172494,-109.16011983035447,36.96911095422834,-109.1363074866744,10,19,1,3,22.26,21.752950000000006
7.14,37.378832007096,-115.7298954734434,37.427185801716185,-115.68612869196696,11,24,1,1,19.77,16.849050000000013
4.72,40.52959762013719,-103.61464301396438,40.54331970833176,-103.6371402881984,17,9,1,0,8.95,12.137300000000025
6.22,40.12882095100064,-96.17840033797631,40.14066687010706,-96.17077919989414,10,10,1,1,13.95,14.172249999999996
5.37,39.19089434811776,-110.85762505195204,39.14291926602819,-110.85268836051183,20,8,1,6,15.45,13.411799999999989
11.27,40.79120662738004,-117.83895460291144,40.79980875157999,-117.8119263868822,9,27,1,4,29.94,25.87944999999999
2.18,39.15785741537691,-111.2276932763707,39.17111289547526,-111.27399159793904,7,3,2,4,6.72,7.766149999999997
5.78,40.69327844536473,-98.83336031112368,40.694690805746674,-98.8180287913202,12,5,1,3,10.69,13.670699999999993
11.94,38.01039276522154,-89.96543796157295,38.05305677312463,-89.93891867086028,16,22,1,6,17.32,26.073700000000013
8.3,39.79518512563489,-104.93373114625572,39.74602965296079,-104.95325030277168,4,14,1,5,23.3,19.544450000000012
9.94,38.7926288344695,-103.23541479326477,38.771626242242405,-103.25478894200292,1,20,1,4,17.58,22.541950000000007
10.85,40.83696128509671,-108.97607473096645,40.8118815496292,-108.99679286787568,14,5,1,3,22.9,20.9393
8.11,38.242036878174666,-87.07873074087036,38.26802797970693,-87.1155965954598,8,29,1,6,16.13,18.621249999999996
9.29,39.82920393327002,-84.28567558920903,39.80243194072116,-84.25246603834675,6,13,1,4,19.41,20.582450000000005
5.01,39.584660079492025,-112.24875560005958,39.58449794199895,-112.26232626067392,17,1,2,2,11.3,11.575650000000003
8.31,38.19206143799402,-93.31469301366964,38.167703349912536,-93.30926935375666,11,14,1,5,13.72,17.731399999999994
3.89,40.73967558654034,-112.90869447325876,40.76174567160695,-112.90683001474602,12,6,1,4,7.63,9.551400000000005
8.96,39.589323932821,-93.12281705618445,39.63165848744472,-93.15292754796268,5,3,2,4,17.93,20.501100000000005
6.66,40.33827115310511,-102.91907101879264,40.30484951955968,-102.95552634080832,11,20,1,4,19.37,14.634449999999998
4.93,38.15331272595521,-111.18671793667484,38.10967215038833,-111.17788578219616,17,11,1,2,13.09,11.52815
5.86,38.85599780091589,-84.11195868093662,38.82833049602621,-84.10337190842229,20,6,1,4,18.02,13.894599999999995
4.72,39.71525158676625,-107.328683523907,39.71032926142361,-107.33246276695446,10,1,2,2,10.53,11.960649999999998
6.61,38.7938215598094,-108.19915847635372,38.78230071152247,-108.22924350738931,20,2,2,3,14.55,16.170799999999996
4.25,40.553256995077135,-118.94189809594378,40.51447334705679,-118.92801718561324,1,23,1,0,14.27,10.108149999999993
10.59,40.073466462885975,-84.68043469228306,40.09656594398366,-84.69947037937193,23,2,2,3,19.49,23.91375
7.35,40.39724812813309,-101.62978387791586,40.38817909892272,-101.5815876229116,14,18,1,2,14.52,16.195299999999996
11.08,39.06114652381127,-85.55652946122245,39.09094088260536,-85.52204971706811,8,19,1,3,18.72,24.327249999999985
13.43,39.03521678757443,-100.46241116296414,39.058113756218894,-100.44234423554842,18,25,1,2,28.45,23.895349999999986
5.93,38.963313455380046,-90.73513035088826,38.96114627136078,-90.71516659615584,22,17,1,1,10.19,13.28035000000001
13.32,38.3760725555867,-81.53375040153995,38.39292530187687,-81.54495196614879,11,10,1,1,25.78,25.980550000000008
4.56,37.25588773382638,-110.51625643670026,37.26153264151131,-110.4989866071518,8,3,2,4,13.31,10.812249999999997
4.05,38.716738448777775,-113.43448970693235,38.747015048519565,-113.43686498419666,19,5,1,3,11.57,10.659500000000005
6.57,37.2021987864031,-101.70910768434776,37.24765404243259,-101.75067044308646,7,23,1,0,10.64,15.37135
9.36,39.674742052792325,-82.60204523552773,39.62669256476664,-82.62620359448105,5,5,1,3,25.27,19.662050000000008
4.12,37.33672650352678,-87.84639815726715,37.35820820053353,-87.84186352783595,6,1,1,6,7.04,11.130649999999997
9.31,38.68749366110937,-112.50558726797728,38.69203208223727,-112.53659036488295,11,26,1,3,25.42,20.410550000000004
4.21,37.71588570250458,-81.78753965624469,37.72636793663262,-81.82029524446922,10,28,1,5,14.34,10.58485000000001
5.76,38.97683323210942,-99.65531291029022,38.9904023461832,-99.6490050562095,13,31,1,1,12.13,13.069750000000008
0.92,40.822737524898095,-77.4713774914024,40.872328991786326,-77.47705536279784,23,25,1,2,2.42,4.831499999999998
0.94,38.00200241713276,-94.1804476603228,37.96413951377236,-94.15933339973252,16,7,1,5,6.84,4.8916999999999975
9.14,37.444874301689566,-112.93446147487576,37.42566781042584,-112.90868569707658,2,2,2,3,19.94,18.769100000000005
4.24,40.70390445404001,-115.89095697759782,40.70709553505856,-115.91058923186934,18,22,1,6,12.4,10.469999999999997
9.86,37.36852366243369,-113.32922189281317,37.33921054693084,-113.34278404232325,7,31,1,1,21.41,23.413400000000006
8.57,40.79339546546452,-92.73369296095512,40.82995465052932,-92.70329913036306,11,24,1,1,17.48,19.79375000000001
8.55,39.749488551684806,-105.68768328555356,39.790810296380016,-105.67319228920609,15,7,1,5,23.29,20.11815
8.05,38.80822956481691,-98.37824820119548,38.77016814887879,-98.3439264713602,18,7,1,5,21.54,18.037199999999988
4.94,39.96095193206848,-114.2977444507383,39.98380308677165,-114.34450613148856,3,9,1,0,13.29,12.235499999999995
12.58,38.78916745158138,-80.92220299528373,38.830250145743854,-80.87294211784719,2,1,2,2,31.12,24.945900000000034
8.28,37.66267328414828,-95.88975822269896,37.68036763190764,-95.90641635859907,12,13,1,4,22.83,18.161649999999987
5.71,39.454426232294566,-116.82220919602428,39.48951624220891,-116.81435048241131,14,10,1,1,16.81,12.339449999999992
15.65,39.92606676150069,-94.95210991991765,39.90377194017324,-94.99934560975775,9,21,1,5,26.77,33.73140000000003
8.37,39.86308435577352,-121.94618511530892,39.89873731830693,-121.9415228898318,9,21,1,5,17.51,18.31204999999999
7.42,40.49207150730658,-112.66176542354192,40.52520907402349,-112.6478576942795,5,29,1,6,20.05,16.764849999999996
3.74,38.24822465646241,-87.04876483108495,38.2652106289019,-87.02862996021366,12,24,1,1,9.47,10.321450000000004
9.29,37.535954264478775,-85.04783389380538,37.50334538378716,-85.09457883065866,19,15,1,6,25.85,19.18850000000002
10.71,37.37115310782739,-113.76510219289128,37.35854398017814,-113.74209846798962,9,5,1,3,16.47,21.75855
4.3,38.39768566894642,-99.1018199956499,38.40431154078403,-99.08611688329714,18,28,1,5,11.64,10.507649999999998
6.13,39.65165525519846,-108.6765289626958,39.687626839117165,-108.66309926655477,12,31,1,1,13.46,13.886600000000005
8.68,38.97362068742714,-100.11381168140484,38.96178821705281,-100.10819618931473,11,16,1,0,22.5,18.815100000000015
6.53,38.54605715907632,-74.32934909119119,38.56927606005007,-74.28526438829708,17,3,2,4,13.54,14.849150000000018
4.79,37.22135096911554,-95.56010353486856,37.216454363510536,-95.561468980553,17,26,1,3,12.68,12.350649999999991
7.37,39.234617821529646,-105.24449576699152,39.21092399304928,-105.2495687507024,17,1,2,2,18.74,17.29835
8.42,37.20631987923284,-93.06521019759312,37.22094609389187,-93.02603106148734,23,31,1,1,15.7,17.594050000000006
9.32,40.60079373725892,-111.12385543634927,40.64904335969592,-111.0779586672798,9,31,1,1,21.04,19.987099999999998
5.85,40.88510504936753,-113.67317383148088,40.88541042770916,-113.68161228315331,2,12,1,3,9.74,14.03325
6.89,40.45832014788947,-75.76013222830865,40.45226517141791,-75.79517451439376,1,19,1,3,16.98,15.319299999999997
5.46,40.946658477659085,-74.67546557095065,40.99233363092135,-74.66724722810734,0,4,2,5,10.27,13.196649999999993
3.91,39.65980447583521,-120.48207210432996,39.679334164539846,-120.4405871586112,9,9,1,0,13.43,10.203349999999993
5.98,38.12365207052522,-77.17262811766412,38.14142609861887,-77.15129799612937,4,9,1,0,13.6,13.845899999999997
6.42,37.56940933215532,-77.5926966601711,37.614284207247024,-77.63889003561395,18,26,1,3,10.68,15.092599999999996
6.27,39.18156018990545,-108.56260799120793,39.161468248854405,-108.5346640935834,6,5,1,3,13.42,14.144300000000008
7.0,38.29714531031762,-117.96179244472226,38.29864723771471,-117.95290225673484,3,27,1,4,15.69,16.413349999999998
11.04,37.85469656897384,-88.76933575874986,37.87636077336635,-88.78117222574757,19,24,1,1,16.88,25.083650000000013
13.87,38.73937677575454,-95.879973970589,38.69058430755052,-95.91413674011534,19,9,1,0,19.5,29.32770000000003
9.92,39.07988039639533,-74.02813747130463,39.05990229520336,-74.03809743757263,12,1,2,2,24.61,21.92690000000001
8.11,40.73603484433138,-74.01335906082909,40.70048769080661,-74.02359063402469,16,30,1,0,21.69,17.165599999999998
4.76,38.86117935815131,-101.95758349827004,38.820697325481085,-101.93280961724206,9,12,1,3,11.71,11.786900000000003
9.76,38.66015392461593,-115.73819241497462,38.66446680912946,-115.76932232802586,20,27,1,4,27.81,21.546249999999986
5.43,37.69810125659552,-103.126670085837,37.704376150688304,-103.1690799238292,12,2,2,3,12.01,12.436099999999996
6.13,39.486078898083086,-103.8787930942992,39.44853221943918,-103.9256276605542,15,14,1,5,18.02,13.986549999999996
7.71,40.47860850355788,-103.78177211803836,40.512264002539055,-103.79805973609196,3,3,1,1,20.16,16.8501
11.41,38.86367917290825,-92.52125483850114,38.8991553155299,-92.5213825637478,7,11,1,2,23.42,23.214350000000014
6.29,37.84478450004771,-77.40213078545722,37.85610467323436,-77.41292233907137,18,1,1,6,17.61,13.128250000000005
6.63,37.94695423402679,-120.51702618002486,37.97226013450128,-120.52715389256836,19,26,1,3,12.7,14.282649999999999
5.91,39.48940910493732,-116.12250138770628,39.45188092040404,-116.12185989430785,7,12,1,3,12.99,12.924500000000007
16.28,40.823098823283466,-116.28186567583003,40.83795180851057,-116.30464178768682,7,16,1,0,31.38,31.928500000000003
8.43,39.037611378427535,-95.55971086627324,39.02309953525566,-95.5725596585097,2,26,1,3,21.82,19.60120000000001
6.06,38.47516435022979,-85.08935396077437,38.44876877503725,-85.13405208922961,4,16,1,0,8.34,14.571349999999995
4.56,38.7824207556534,-81.21422207811759,38.75378126192697,-81.23547216841645,23,22,1,6,14.1,11.392100000000003
5.15,39.15347730904227,-83.06562601924793,39.1309599285332,-83.06398314421853,19,28,1,5,9.95,12.464900000000005
3.52,40.16388919316371,-80.82745943883913,40.17114773680664,-80.82547284081237,16,15,1,6,8.2,8.748300000000002
4.57,40.492206142731646,-94.0764555901316,40.46936015425219,-94.11865323052068,21,29,1,6,11.7,11.836149999999991
10.35,39.29724420069635,-106.55174465872278,39.3144610684944,-106.5410575524849,11,1,1,6,16.29,23.0218
4.51,40.44925597970087,-104.790046243992,40.45736678955134,-104.76500223718644,12,4,1,2,12.3,11.824950000000008
7.31,38.77863480216428,-121.80261276086372,38.79820223769104,-121.81964878634288,22,21,1,5,14.19,18.07880000000001
6.72,39.26087943184786,-78.43725576373498,39.21972104348031,-78.46295797357661,11,28,1,5,17.62,15.67589999999999
7.69,40.37644250534366,-105.26347311210549,40.333020886109765,-105.28851994174995,0,19,1,3,16.02,17.206599999999995
7.05,37.1418023629579,-103.1013396292521,37.09542583432059,-103.15116989723528,3,4,1,2,13.33,15.445899999999996
7.48,37.19364090585654,-85.60517724056285,37.15608878530691,-85.65316319455546,10,4,2,5,15.25,17.841250000000006
12.47,38.5544324797901,-81.69563989153292,38.513296281765726,-81.68390966498218,17,1,2,2,35.5,26.1963
5.5,40.516352023123325,-94.85278919649156,40.48386077088081,-94.85327012833687,6,8,1,6,11.84,13.294300000000003
6.6,38.66638305784138,-115.52656644460764,38.69866352277887,-115.5077273961391,21,1,1,6,13.57,14.989800000000004
4.79,37.866704145336456,-114.79213567136426,37.91512370838331,-114.76385122794257,23,7,1,5,8.18,11.622850000000001
12.15,40.01359716572296,-116.9917419727582,40.044975745343535,-117.03819657282484,2,4,1,2,29.62,26.424849999999957
10.22,38.461605702945775,-83.59102919779355,38.48017387459233,-83.56363916788926,19,14,1,5,21.76,20.058249999999997
9.66,38.23506971290772,-107.02457618765628,38.26480544539812,-107.01648916566958,16,2,2,3,16.19,19.778000000000016
7.12,39.492189465713146,-83.72972283676079,39.45496085766134,-83.75530505739829,18,28,1,5,18.1,16.192449999999997
8.23,39.68065539156327,-78.76409094898949,39.6577939243826,-78.73444176723486,14,5,1,3,19.72,18.18524999999999
7.07,39.363973971955424,-87.53119368023633,39.32866644679893,-87.55923997511381,3,5,1,3,16.07,16.32354999999999
8.54,38.787131615885606,-88.95772320026992,38.78779135288901,-88.9354240019674,10,26,1,3,16.45,18.701749999999993
5.46,39.04857371581851,-82.04879568803581,39.07517049286279,-82.02563303975754,14,1,1,6,12.98,13.363150000000005
6.2,37.56366409562614,-82.01963977462174,37.60998501537684,-82.02617154663753,18,19,1,3,18.2,13.823050000000014
10.31,39.084189040826246,-110.1049043545778,39.07813206096254,-110.07948010610312,2,21,1,5,25.55,22.33194999999999
6.15,37.19343286381532,-93.7227588125064,37.2318051530084,-93.75235071952534,18,30,1,0,17.51,14.930700000000009
4.87,38.14915474600698,-84.12320541177883,38.10602949334884,-84.0775657137669,10,2,1,0,16.12,12.230250000000002
8.8,38.80363076679888,-97.63100953441328,38.8172298334223,-97.60083371806591,3,18,1,2,16.49,19.4268
7.27,40.896835819332665,-93.92828638552288,40.85010007947061,-93.97814851456798,12,17,1,1,15.52,14.982099999999997
5.0,39.15349262493184,-116.72190943521014,39.195751012260594,-116.7327419722741,6,3,1,1,12.02,13.816900000000006
10.49,39.6640614046035,-109.45592377896855,39.66685048045828,-109.44770518193783,12,3,2,4,29.1,22.76634999999999
6.51,37.44710376822482,-105.1557390615876,37.48633500027055,-105.15847059753224,2,4,1,2,16.7,16.152600000000003
10.75,37.15230766037825,-110.45812816916504,37.106752794444944,-110.48925939268604,16,11,1,2,17.94,22.60014999999999
4.7,40.02037737306512,-108.94103463737054,39.993877876665294,-108.89226460257076,8,5,1,3,12.14,11.401699999999998
